run_id,utc_timestamp,condition,persona,model_alias,model_name,stop_reason,tokens_input,tokens_output,elapsed_seconds,temperature,top_p,seed,reasoning_effort,max_tokens,endpoint,deployment,api_version,biography_sha256,n_vignettes_rendered,prompt_system_sha256,prompt_user_sha256,response_sha256,scoreable_tctm
agata-grok4-20260531T133025,2026-05-31T13:30:25Z,persona,agata,grok4,grok-4.20-beta-0309-reasoning,stop,16598,1252,28.18,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,3d9be4da269658914e4a8a40ffda932d66c01fc96b20e7f0d5be15a57c82b3be,True
agata-grok4-20260531T143053,2026-05-31T14:30:53Z,persona,agata,grok4,grok-4.20-beta-0309-reasoning,stop,16598,1279,29.17,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,25a612a74a31fec3abfe89cb9fc1adb7e611c192e2a28da25b2007e0d66458eb,True
agata-opus-20260412T174739,2026-04-12T17:47:39Z,persona,agata,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21889,1581,19.74,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,326ce7dd8e4607455dd7d2ab3ac34f2eb13f98a2bd9d8906ee0c000496d7661f,True
agata-opus-20260415T233351,2026-04-15T23:33:51Z,persona,agata,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21889,1592,20.66,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2a3e62dfe0fd0504dca66e4190dde17d79a903ada884098ee2c382223b4a3db4,True
agata-opus-20260610T231155,2026-06-10T23:11:55Z,persona,agata,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22265,1516,17.99,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,5ba79b921006ef6ae27e06d4b59cfeda40f804f49337c9a3fdc453fc7098f4bc,True
agata-opus-20260610T234405,2026-06-10T23:44:05Z,persona,agata,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,22265,1463,16.33,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,fc88842517a0e6c823228d096dab37cc2a7f3283ee4d9c2c3e31d7b3982deb87,True
agata-sonnet-20260412T015618,2026-04-12T01:56:18Z,persona,agata,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21889,1615,18.69,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,bbc39242bfd676fbbf598fe676d80a00911dc4ceeff41804fb6a088e2a1ab808,True
agata-sonnet-20260412T041544,2026-04-12T04:15:44Z,persona,agata,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38957,2129,21.55,,,,,,,,,,57,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,360cdd377b76ff2625d4cbf7874bc5170babd67ff4cc1884fa1d83bfe68b6348,True
agata-sonnet-20260412T043057,2026-04-12T04:30:57Z,persona,agata,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38957,2120,22.05,,,,,,,,,,57,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,3ce14366d33c35ae888924c0f628d53a8b81fd82ddc4c024a02c2c03694c9a8c,True
agata-sonnet-20260415T233340,2026-04-15T23:33:40Z,persona,agata,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21889,1661,20.54,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2e7965ffa1582424215691a94462bc45e3bd6aebecf53634695c44da7a000eeb,True
agata-sonnet-20260610T225018,2026-06-10T22:50:18Z,persona,agata,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22265,1781,24.37,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,5136d89305aae7f20d52d7940866304cc56b9243b4a578403d700f759e40c25b,True
agata-sonnet-20260610T232135,2026-06-10T23:21:35Z,persona,agata,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,22265,1607,19.38,,,,,,,,,,22,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,6f6c3f3481ff7e85a1d8a99848077569666329b769b375aa64370659c4e82afd,True
agata-sonnet-20260611T004344,2026-06-11T00:43:44Z,persona,agata,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,39473,2194,25.02,,,,,,,,,,57,db338a520ad3ffd5bd86d3927afc83a09ae35ad1ac8821e03ed21141b7e59247,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,aa02c051fe45ab69fe5bd26cdc1b1f825253302d6126d05121297301c013fedd,True
ania-gemini3f-20260416T023829,2026-04-16T02:38:29Z,persona,ania,gemini3f,gemini-3-flash-preview,stop,17132,1361,39.37,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c001f3eb51d159541968ae1f2a723f65393baad9c0043e97a0eb42ea5b5751fd,True
ania-gemini3f-20260416T024021,2026-04-16T02:40:21Z,persona,ania,gemini3f,gemini-3-flash-preview,stop,17132,1406,44.32,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,db76875bf82ed48fbd8836b1a1895628b9ad8311ce58c697d12ba737015279a2,True
ania-gemini3f-20260416T032553,2026-04-16T03:25:53Z,persona,ania,gemini3f,gemini-3-flash-preview,stop,17132,1307,24.45,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,ca6222c60fe22df459aac4af866c460c064135336fcf9234c40533ef9f5f9665,True
ania-gemini3f-20260610T230141,2026-06-10T23:01:41Z,persona,ania,gemini3f,gemini-3-flash-preview,stop,17460,1347,18.08,,,,,,,,,b9f0c9352344ab212193ac094e7bbbd36b387d4caa7bd36d95c80946d5d7cbec,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,54d6a041008533e66650f7b07acc15707c822112e22d1df1dd96116db3c962bc,True
ania-gemini3f-20260610T233335,2026-06-10T23:33:35Z,persona,ania,gemini3f,gemini-3-flash-preview,stop,17460,1303,15.14,,,,,,,,,b9f0c9352344ab212193ac094e7bbbd36b387d4caa7bd36d95c80946d5d7cbec,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,3ee789098a8ded6007654ed59bb11db542566dbb841f64dc9bc19d352740b61d,True
ania-gpt54f-20260528T054733,2026-05-28T05:47:33Z,persona,ania,gpt54f,gpt-5.4,stop,17527,834,9.13,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,d2b44ac0d7f19cdeee0a4386ccb70d322ec5cfa59cb2a06af773cd0f2e85e4ba,True
ania-gpt54f-20260528T055506,2026-05-28T05:55:06Z,persona,ania,gpt54f,gpt-5.4,stop,17527,1333,16.41,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,3a6431e966cdfe79f570e529afbd35fbe4680bb7dcbd5a5b783ccaca58b21b32,True
ania-gpt54f-20260531T134505,2026-05-31T13:45:05Z,persona,ania,gpt54f,gpt-5.4,stop,17844,4154,48.83,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,14e348f0996ac5512362b2391e00aaa4f7ed5ebbdfcca0edd686d35a5ce931c5,True
ania-gpt54f-20260531T144731,2026-05-31T14:47:31Z,persona,ania,gpt54f,gpt-5.4,stop,17844,4081,46.29,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,0bd102c56fda7795f009a5b84dfc79d333952ed7b9b36f29d534e9e7f814f68e,True
ania-gpt54mini-20260416T002814,2026-04-16T00:28:14Z,persona,ania,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17527,804,6.07,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c4daf6d4fbe012433c23c11885bc903cdd8441d85a83db76d0ccb90bb8c8a461,True
ania-gpt54mini-20260416T005013,2026-04-16T00:50:13Z,persona,ania,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17527,803,4.92,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2eb02b808a403ab63b0c3594dc1f1dd6443e19a1be068de1ac73d4e8ec244f04,True
ania-gpt54mini-20260531T130406,2026-05-31T13:04:06Z,persona,ania,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17844,4378,21.63,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,b9f0c9352344ab212193ac094e7bbbd36b387d4caa7bd36d95c80946d5d7cbec,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,7d0d31a2ce45f667b033315b7a0fba382cb123cd566cd74eb4ed3c179777bad2,True
ania-gpt54mini-20260531T140517,2026-05-31T14:05:17Z,persona,ania,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17844,6102,29.27,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,b9f0c9352344ab212193ac094e7bbbd36b387d4caa7bd36d95c80946d5d7cbec,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,e11685494f3b32f3e0bdf92dad1d8cf4f85286320f065b1388fa894f38179cc2,True
ania-gpt55-20260511T191434,2026-05-11T19:14:34Z,persona,ania,gpt55,gpt-5.5-2026-04-24,stop,17527,1930,22.03,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,1d6f00dc9f9aa481f9651476480e532c0e6321a3a1c67c5baab1656926e8975f,True
ania-gpt55-20260511T193057,2026-05-11T19:30:57Z,persona,ania,gpt55,gpt-5.5-2026-04-24,stop,17527,2388,29.16,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,5c5878a9a5187bc06ce8f765e94780af452c021c2d3b0b27a9f7b9bc8ae0e79f,True
ania-gpt55-20260531T131634,2026-05-31T13:16:34Z,persona,ania,gpt55,gpt-5.5-2026-04-24,stop,17844,2966,31.17,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,b9f0c9352344ab212193ac094e7bbbd36b387d4caa7bd36d95c80946d5d7cbec,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,855b42992ab92f8e3bb047e290cd562841b7500645383401db529d4d1226059f,True
ania-gpt55-20260531T141713,2026-05-31T14:17:13Z,persona,ania,gpt55,gpt-5.5-2026-04-24,stop,17844,2117,24.8,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.5,2024-10-21,b9f0c9352344ab212193ac094e7bbbd36b387d4caa7bd36d95c80946d5d7cbec,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,9d098cfa5552ca79775b2904715ed5a43e7c03f0f4316ec8b1ca2a77f1939ff0,True
ania-gpt55full57-20260511T202859,2026-05-11T20:28:59Z,persona,ania,gpt55full57,gpt-5.5-2026-04-24,stop,31951,2102,25.43,,,,,,,,,,57,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,6bb3c0b8ef1d1995a99501405ad66017a9adace259bc3ca7018b7dbfe851efd2,True
ania-gpt55full57-20260611T005611,2026-06-11T00:56:11Z,persona,ania,gpt55full57,gpt-5.5-2026-04-24,stop,32376,3135,36.53,,,,,,,,,,57,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,c55455be6b3d1cb7f49d5890757ffa9b95ae311b904b8c113aa049631990bd52,True
ania-grok4-20260416T010031,2026-04-16T01:00:31Z,persona,ania,grok4,grok-4.20-beta-0309-reasoning,stop,15586,1259,33.31,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,1d0aaa348f1fa9ea438ce12078a9cec42de2c0dd6ccc9f377ac32aeafacd1906,True
ania-grok4-20260416T011348,2026-04-16T01:13:48Z,persona,ania,grok4,grok-4.20-beta-0309-reasoning,stop,15586,1292,28.47,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,de638039af3170f1076c28388de04f6ba8e695e63a36093dc19ecb3246253297,True
ania-grok4-20260531T133055,2026-05-31T13:30:55Z,persona,ania,grok4,grok-4.20-beta-0309-reasoning,stop,15883,1292,26.12,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,a844e43eea2fc59fc9dcaebc0a307f43c46c7cfacbdbf77b72bc2c38ed3d1e5c,True
ania-grok4-20260531T143124,2026-05-31T14:31:24Z,persona,ania,grok4,grok-4.20-beta-0309-reasoning,stop,15883,1306,31.64,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,5c31b2c59b2c3187957ebdd173c67bdc9a87142c6183681db1dbb4e5bff943a1,True
ania-opus-20260412T174206,2026-04-12T17:42:06Z,persona,ania,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20972,1660,22.97,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,1453ccb32ba87cb1e53a4558e4536c1eafd48c285e7e7a373496579bd8d0dfb5,True
ania-opus-20260415T232740,2026-04-15T23:27:40Z,persona,ania,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,20972,1649,23.9,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,b8a0a56b9c7bd31aec78380b72334fe193a1ad1658cfd67e020d58c92ee574e4,True
ania-opus-20260610T231215,2026-06-10T23:12:15Z,persona,ania,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21348,1532,18.67,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,45ed72116869ea57fceabea792f0c489f68eb262dae15d5665977f9497231741,True
ania-opus-20260610T234423,2026-06-10T23:44:23Z,persona,ania,opus,eu.anthropic.claude-opus-4-6-v1,end_turn,21348,1536,19.04,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,ae2740b1bfe59a2732ca36c5666d36cb341db7692a9613885489d32be7eae47d,True
ania-sonnet-20260412T003803,2026-04-12T00:38:03Z,persona,ania,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20659,1653,21.24,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,e5f3346f6c93239165d2547d42c72c114adceee9d55fc7b2b806485c2acf6592,6741cb9c813471be709c160e675e312c995cca9bb273713e47112d5fc8f0ea78,True
ania-sonnet-20260412T041539,2026-04-12T04:15:39Z,persona,ania,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38040,2138,22.03,,,,,,,,,,57,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,9bbbbc99761746587f5ab41eba15eafd2feb4874de20f9d1e6fa036262f3d792,1fb3899ba1d0529b2c2f9374653a3d8b4e98c72b304fa72c12ea6fb2d1b2ad0a,True
ania-sonnet-20260415T232713,2026-04-15T23:27:13Z,persona,ania,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,20972,1625,19.87,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,743d0e513d99cc435285b3c18a8c48ec8c34403ee2b4664a50cb53e9f6b3189e,True
ania-sonnet-20260610T225044,2026-06-10T22:50:44Z,persona,ania,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21348,1631,20.48,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,bc5c13a77b6041d22b06f28a37822f58a6e54a28c791200e3595256d96c21638,True
ania-sonnet-20260610T232156,2026-06-10T23:21:56Z,persona,ania,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,21348,1653,20.64,,,,,,,,,,22,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,c04a611d90796c3e76b77bc0ae25db6f87a0b545df87dfd33a7c6213dfee67fb,True
ania-sonnet-20260611T004411,2026-06-11T00:44:11Z,persona,ania,sonnet,eu.anthropic.claude-sonnet-4-6,end_turn,38556,2055,20.16,,,,,,,,,,57,b91e044d752f1974cdf94ed4f221299f0e66d4c9897266cd03f5d38a8cee4c09,83f4aa2a57c095cb0a09d93fbbca3abd3fb323857db8377c8ec102b7703f25d2,33e775b844815dc2df1fc691a361afb28e494193d9cb30aa7009f2d6c2b32e2a,True
anna-sim-20260412T002701,2026-04-12T00:27:01Z,persona,anna-sim,,eu.anthropic.claude-opus-4-6-v1,end_turn,19985,1608,19.99,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,e5f3346f6c93239165d2547d42c72c114adceee9d55fc7b2b806485c2acf6592,2ce4fd81de20723ce8fbebacd11b32d038f585e6fa55b3bea3ac69239e264e6d,True
anna-sim-gemini3f-20260416T023717,2026-04-16T02:37:17Z,persona,anna-sim,gemini3f,gemini-3-flash-preview,stop,16609,1303,29.73,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,58e37e85c354fc0cc0ecbd766ee763f13dc6bc092a748ba15da7aa28930d71bb,True
anna-sim-gemini3f-20260416T023816,2026-04-16T02:38:16Z,persona,anna-sim,gemini3f,gemini-3-flash-preview,stop,16609,1330,21.78,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,acff2c94cd42bff75fdd8c33459bd97949933a08ea9e9f3a8f83651a2c7b4cea,True
anna-sim-gemini3f-20260416T032502,2026-04-16T03:25:02Z,persona,anna-sim,gemini3f,gemini-3-flash-preview,stop,16609,1362,22.6,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,c788d4bd6a2d26a701d991510234fee1bbc460e80637232cfe262813a87aba7d,True
anna-sim-gemini3f-20260610T230201,2026-06-10T23:02:01Z,persona,anna-sim,gemini3f,gemini-3-flash-preview,stop,16937,1319,19.54,,,,,,,,,bd2f20730af10c93dcde71401f20cac36d8e52090c1aad25107d1b4e84852138,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,85468a706e7464d5138561f160b3a8d17c9b9fe281bc04816a5f2d8e17757ed8,True
anna-sim-gemini3f-20260610T233352,2026-06-10T23:33:52Z,persona,anna-sim,gemini3f,gemini-3-flash-preview,stop,16937,1303,17.08,,,,,,,,,bd2f20730af10c93dcde71401f20cac36d8e52090c1aad25107d1b4e84852138,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,6f5d6f5a52f1b1637cad6a0dccc74d36c9a360fad4aac86df8ba6143c240ecf6,True
anna-sim-gpt54f-20260528T054744,2026-05-28T05:47:44Z,persona,anna-sim,gpt54f,gpt-5.4,stop,16920,1305,14.68,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,8f64c0b2c036f9eb93652f4ed768e28f06ee10ea3ea5fc87067b6338ccb53310,True
anna-sim-gpt54f-20260528T055525,2026-05-28T05:55:25Z,persona,anna-sim,gpt54f,gpt-5.4,stop,16920,1346,17.64,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,2f087e0e8badec1e2cd529a37bfd3ff26ede71240aa1da5e02ccea096675c522,True
anna-sim-gpt54f-20260531T134556,2026-05-31T13:45:56Z,persona,anna-sim,gpt54f,gpt-5.4,stop,17237,3887,53.34,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,7887e4541f6fb14dbe0153ce00ac87f77b440674bd8204c38b534a0cdc1629eb,True
anna-sim-gpt54f-20260531T144819,2026-05-31T14:48:19Z,persona,anna-sim,gpt54f,gpt-5.4,stop,17237,3352,36.45,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,2f4ace3e63d7a36ff8e986c80fc30e83c18f03166bb725493c9b0a6a62ad165c,True
anna-sim-gpt54mini-20260416T002608,2026-04-16T00:26:08Z,persona,anna-sim,gpt54mini,gpt-5.4-mini-2026-03-17,stop,16920,798,6.54,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,b836bb2f60b3e904d0cec3ad0eb4189e59693b192fa8de9e7951a671ff7a26b8,True
anna-sim-gpt54mini-20260416T004944,2026-04-16T00:49:44Z,persona,anna-sim,gpt54mini,gpt-5.4-mini-2026-03-17,stop,16920,798,15.12,,,,,,,,,,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,5419c4a3975a7a342c9ce3c909b489beb9e5d20aac0047423ece95ffc0f87476,f5ddf71beb66c869543ce94fa3886253196570f6d1a99179596c4d0ac66652f1,True
anna-sim-gpt54mini-20260531T130430,2026-05-31T13:04:30Z,persona,anna-sim,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17237,4217,25.94,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,bd2f20730af10c93dcde71401f20cac36d8e52090c1aad25107d1b4e84852138,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,1164b0544d3796a208cf52b19ab7b7b8e57782da02ae77c4b629f8254fa23277,True
anna-sim-gpt54mini-20260531T140548,2026-05-31T14:05:48Z,persona,anna-sim,gpt54mini,gpt-5.4-mini-2026-03-17,stop,17237,5059,26.78,1.0,1.0,20260528,medium,16000,https://synthetic-benchmark.openai.azure.com/,gpt-5.4-mini,2024-10-21,bd2f20730af10c93dcde71401f20cac36d8e52090c1aad25107d1b4e84852138,22,c8a1370b026acdfefdf05ed50fa42c5782e41969fdbab061118303af2ff3c25c,1b4d9298816a6ac5767e465986f4af6c02b1a174f986d007ea09b9a025dffa0d,1d108394cd2a62d2d6254cfff2eca31410d51ae6844f5625e597cbde6401e9a9,True
